,x,e
0,-20.0,0.00025432152516273964
1,-19.94869163673679,0.0002569236126746853
2,-19.897383273473576,0.00026132801030512466
3,-19.846074910210366,0.0002675755083873186
4,-19.79476654694715,0.000275570118542813
5,-19.74345818368394,0.0002850816985674497
6,-19.692149820420727,0.0002957775959671818
7,-19.640841457157517,0.00030725610752529195
8,-19.589533093894303,0.00031907914966740526
9,-19.538224730631093,0.0003308122485429441
10,-19.486916367367883,0.00034204474066466345
11,-19.43560800410467,0.0003524084430390116
12,-19.38429964084146,0.0003616030655140043
13,-19.332991277578245,0.000369394985382593
14,-19.281682914315034,0.0003756336598195768
15,-19.23037455105182,0.00038026430733327494
16,-19.17906618778861,0.00038331462184195835
17,-19.127757824525396,0.0003849095284291047
18,-19.076449461262186,0.0003852702960894797
19,-19.025141097998972,0.0003846922856937449
20,-18.973832734735762,0.00038355368302481327
21,-18.92252437147255,0.0003822811272475154
22,-18.871216008209338,0.000381325832223212
23,-18.819907644946127,0.0003811346953400248
24,-18.768599281682913,0.00038210133754731316
25,-18.717290918419703,0.0003845384059185609
26,-18.66598255515649,0.000388623752948358
27,-18.61467419189328,0.0003943892459954316
28,-18.563365828630065,0.0004017259511585489
29,-18.512057465366855,0.00041037656329980643
30,-18.46074910210364,0.00041999030997834586
31,-18.40944073884043,0.0004301383508618787
32,-18.35813237557722,0.0004403599378722901
33,-18.306824012314006,0.00045020665594357125
34,-18.255515649050796,0.0004592622216387107
35,-18.204207285787582,0.0004671836754776127
36,-18.152898922524372,0.00047370852753724055
37,-18.101590559261158,0.0004786631836258125
38,-18.050282195997948,0.00048199147284958287
39,-17.998973832734734,0.00048374323422367807
40,-17.947665469471524,0.0004840829072107536
41,-17.896357106208313,0.0004832847825865115
42,-17.8450487429451,0.0004817062917178882
43,-17.79374037968189,0.0004797829533991308
44,-17.742432016418675,0.0004779824950415743
45,-17.691123653155465,0.00047678357398715223
46,-17.63981528989225,0.0004766134344759879
47,-17.58850692662904,0.00047781402288161123
48,-17.537198563365827,0.000480596304828685
49,-17.485890200102617,0.00048500752290566845
50,-17.434581836839406,0.0004909390888479092
51,-17.383273473576192,0.0004981235181929774
52,-17.331965110312982,0.0005061677246712957
53,-17.28065674704977,0.0005145999696334317
54,-17.229348383786558,0.0005229027769107651
55,-17.178040020523344,0.0005305641420927016
56,-17.126731657260134,0.0005371139633422302
57,-17.07542329399692,0.0005421416152657994
58,-17.02411493073371,0.0005453380472682954
59,-16.9728065674705,0.0005464930012417907
60,-16.921498204207285,0.0005455216788066981
61,-16.870189840944075,0.0005424610943652723
62,-16.81888147768086,0.000537472256973269
63,-16.76757311441765,0.000530842644483368
64,-16.716264751154437,0.0005229755752027755
65,-16.664956387891227,0.0005143718464094538
66,-16.613648024628013,0.0005056105662903632
67,-16.562339661364803,0.0004973151489442617
68,-16.511031298101592,0.0004901032735721822
69,-16.45972293483838,0.00048453369600208484
70,-16.408414571575165,0.00048105516990314026
71,-16.357106208311954,0.0004799347793409702
72,-16.305797845048744,0.000481237924481048
73,-16.25448948178553,0.0004848152631135658
74,-16.20318111852232,0.000490309674830262
75,-16.151872755259106,0.0004972140342570467
76,-16.100564391995896,0.0005049096946186375
77,-16.04925602873268,0.0005127435610844882
78,-15.997947665469471,0.0005200682199784235
79,-15.94663930220626,0.000526293861428054
80,-15.895330938943047,0.0005309270528996426
81,-15.844022575679835,0.0005335753072359618
82,-15.792714212416623,0.0005339840442891328
83,-15.741405849153413,0.0005320493505484715
84,-15.690097485890199,0.0005278062795043964
85,-15.638789122626989,0.0005214513515072013
86,-15.587480759363775,0.0005133428627687535
87,-15.536172396100564,0.0005039705150603877
88,-15.484864032837352,0.0004939902462409835
89,-15.43355566957414,0.0004841588248480343
90,-15.382247306310928,0.0004753153701161667
91,-15.330938943047716,0.00046831791837046946
92,-15.279630579784506,0.0004639417182909174
93,-15.228322216521292,0.00046281817441314656
94,-15.177013853258082,0.0004653227684543564
95,-15.125705489994868,0.0004715143690480518
96,-15.074397126731657,0.00048115275861101227
97,-15.023088763468445,0.000493690823215069
98,-14.971780400205233,0.0005083838052973309
99,-14.920472036942021,0.0005243778026741678
100,-14.869163673678809,0.000540763386829379
101,-14.817855310415599,0.0005566768943065573
102,-14.766546947152385,0.0005713269931883001
103,-14.715238583889175,0.0005840339235692794
104,-14.66393022062596,0.0005942690336576097
105,-14.61262185736275,0.0006016482726898038
106,-14.561313494099538,0.0006059628909202273
107,-14.510005130836326,0.0006071814956662059
108,-14.458696767573114,0.0006054587719773842
109,-14.407388404309902,0.0006011635986982748
110,-14.35608004104669,0.000594859450874781
111,-14.304771677783478,0.0005873095088866013
112,-14.253463314520268,0.0005794639812345949
113,-14.202154951257054,0.0005724008296681124
114,-14.150846587993843,0.0005672726458931002
115,-14.09953822473063,0.0005651900153775269
116,-14.04822986146742,0.0005670810480124831
117,-13.996921498204207,0.000573569918522526
118,-13.945613134940995,0.0005848617670972595
119,-13.894304771677783,0.0006007114707117285
120,-13.842996408414571,0.0006204670845777815
121,-13.79168804515136,0.0006431506453417694
122,-13.740379681888147,0.0006675915352391694
123,-13.689071318624936,0.0006925390360539576
124,-13.637762955361723,0.0007167687244272688
125,-13.586454592098512,0.0007391534038385329
126,-13.5351462288353,0.0007587249340886596
127,-13.483837865572088,0.0007747067730870148
128,-13.432529502308876,0.0007865484039540215
129,-13.381221139045664,0.0007939612274405515
130,-13.329912775782452,0.0007969258130086711
131,-13.27860441251924,0.0007957203322531779
132,-13.22729604925603,0.0007909380776940594
133,-13.175987685992816,0.0007834773954611133
134,-13.124679322729605,0.0007745495287315564
135,-13.073370959466391,0.0007656207842292919
136,-13.022062596203181,0.0007583267718287513
137,-12.970754232939969,0.0007543523857154356
138,-12.919445869676757,0.0007552161376322377
139,-12.868137506413545,0.0007620751467387946
140,-12.816829143150333,0.0007755361326561966
141,-12.765520779887122,0.0007955303182792435
142,-12.714212416623909,0.0008213579773609815
143,-12.662904053360698,0.0008517664566451765
144,-12.611595690097484,0.0008851565688493451
145,-12.560287326834274,0.0009197704283613845
146,-12.508978963571062,0.0009538259888071716
147,-12.45767060030785,0.0009856887151918788
148,-12.406362237044638,0.0010139300332453662
149,-12.355053873781426,0.0010373945818652008
150,-12.303745510518214,0.0010552667468655724
151,-12.252437147255002,0.0010670698160707833
152,-12.201128783991791,0.0010727149873069506
153,-12.149820420728577,0.0010725157954706926
154,-12.098512057465367,0.00106717536362997
155,-12.047203694202153,0.0010578059527966595
156,-11.995895330938943,0.0010458775131468657
157,-11.94458696767573,0.0010331488174883789
158,-11.893278604412519,0.0010215847726095207
159,-11.841970241149307,0.0010131443801583745
160,-11.790661877886095,0.001009603829238018
161,-11.739353514622882,0.0010123032639086974
162,-11.68804515135967,0.0010219292334403176
163,-11.63673678809646,0.001038428740201148
164,-11.585428424833248,0.0010609836447195448
165,-11.534120061570036,0.0010881457246541247
166,-11.482811698306824,0.0011180540816760206
167,-11.431503335043612,0.0011486299629665621
168,-11.3801949717804,0.0011778091333662058
169,-11.328886608517188,0.0012036950243832906
170,-11.277578245253975,0.001224686042016358
171,-11.226269881990763,0.001239568291572074
172,-11.174961518727551,0.0012475659953717184
173,-11.123653155464341,0.0012484037790968106
174,-11.072344792201129,0.001242324081776727
175,-11.021036428937917,0.001230108189219611
176,-10.969728065674705,0.0012130891445664958
177,-10.918419702411493,0.0011931068035188033
178,-10.86711133914828,0.0011724537796477068
179,-10.815802975885068,0.0011537227149663889
180,-10.764494612621856,0.0011395916055032614
181,-10.713186249358644,0.0011325206237626129
182,-10.661877886095432,0.0011343860247113844
183,-10.610569522832222,0.0011461779304958175
184,-10.55926115956901,0.0011677993486113231
185,-10.507952796305798,0.0011980963290113265
186,-10.456644433042586,0.0012350660918081617
187,-10.405336069779374,0.0012761429150195869
188,-10.354027706516161,0.0013185611381562737
189,-10.30271934325295,0.0013596045605439135
190,-10.251410979989737,0.0013968387727923046
191,-10.200102616726525,0.0014282557440790727
192,-10.148794253463315,0.0014523452606843613
193,-10.097485890200103,0.0014681817329959149
194,-10.04617752693689,0.0014754378009731294
195,-9.994869163673679,0.0014744060820195118
196,-9.943560800410467,0.001466021444020036
197,-9.892252437147254,0.001451809449423136
198,-9.840944073884042,0.0014338517438367328
199,-9.78963571062083,0.0014146813695778667
200,-9.738327347357618,0.0013970848698366643
201,-9.687018984094406,0.0013838918081680333
202,-9.635710620831196,0.001377615133825859
203,-9.584402257567984,0.001380129781352933
204,-9.533093894304772,0.0013923787425853722
205,-9.48178553104156,0.0014142021290778455
206,-9.430477167778347,0.0014443830060347949
207,-9.379168804515135,0.0014808433551230747
208,-9.327860441251923,0.0015209406321810277
209,-9.276552077988711,0.001561812687480456
210,-9.225243714725499,0.0016006613790579105
