,x,e
0,-20.0,0.0007631055797018303
1,-19.94869163673679,0.0007729623985323667
2,-19.897383273473576,0.000780086037308291
3,-19.846074910210366,0.000784458157220493
4,-19.79476654694715,0.0007862589487331065
5,-19.74345818368394,0.0007858328656375473
6,-19.692149820420727,0.0007836891398354543
7,-19.640841457157517,0.0007804705909435332
8,-19.589533093894303,0.0007769099717615432
9,-19.538224730631093,0.0007737947122514218
10,-19.486916367367883,0.0007718872350948769
11,-19.43560800410467,0.000771870698969277
12,-19.38429964084146,0.0007742917822857207
13,-19.332991277578245,0.000779476566465924
14,-19.281682914315034,0.0007875220599187685
15,-19.23037455105182,0.0007982907628520508
16,-19.17906618778861,0.0008113983032536668
17,-19.127757824525396,0.000826307894065956
18,-19.076449461262186,0.0008423569906491755
19,-19.025141097998972,0.0008588295095944169
20,-18.973832734735762,0.0008750274451125352
21,-18.92252437147255,0.0008903090348005625
22,-18.871216008209338,0.0009041469484624579
23,-18.819907644946127,0.0009161396391585332
24,-18.768599281682913,0.0009260492500988931
25,-18.717290918419703,0.0009338099792049225
26,-18.66598255515649,0.0009395158651081389
27,-18.61467419189328,0.0009434182321889675
28,-18.563365828630065,0.0009459233639883083
29,-18.512057465366855,0.0009475297236456705
30,-18.46074910210364,0.0009488274175562431
31,-18.40944073884043,0.0009504203154068688
32,-18.35813237557722,0.0009528845957403028
33,-18.306824012314006,0.0009567178157984207
34,-18.255515649050796,0.0009622717396370503
35,-18.204207285787582,0.0009697338133535543
36,-18.152898922524372,0.0009790981765951622
37,-18.101590559261158,0.0009901591171823383
38,-18.050282195997948,0.0010025429466816059
39,-17.998973832734734,0.0010157389541392548
40,-17.947665469471524,0.0010291442435019127
41,-17.896357106208313,0.0010421259863782205
42,-17.8450487429451,0.0010540602454338856
43,-17.79374037968189,0.0010643743490773272
44,-17.742432016418675,0.0010725940083144414
45,-17.691123653155465,0.0010783589292585917
46,-17.63981528989225,0.001081450815293088
47,-17.58850692662904,0.0010817902186329015
48,-17.537198563365827,0.0010794511753758965
49,-17.485890200102617,0.0010746427611035131
50,-17.434581836839406,0.0010677007151135654
51,-17.383273473576192,0.0010590715454739347
52,-17.331965110312982,0.0010492808296517003
53,-17.28065674704977,0.0010388847366411401
54,-17.229348383786558,0.0010284598569091602
55,-17.178040020523344,0.0010185232714950698
56,-17.126731657260134,0.0010095215236296479
57,-17.07542329399692,0.0010017759408489394
58,-17.02411493073371,0.0009954649309015936
59,-16.9728065674705,0.0009905930871649117
60,-16.921498204207285,0.0009870162630200973
61,-16.870189840944075,0.0009844502494973813
62,-16.81888147768086,0.000982492238967284
63,-16.76757311441765,0.000980693018508251
64,-16.716264751154437,0.0009785756393039715
65,-16.664956387891227,0.0009756929504527498
66,-16.613648024628013,0.0009716767737352475
67,-16.562339661364803,0.0009662626700286784
68,-16.511031298101592,0.0009593175223696769
69,-16.45972293483838,0.0009508538176295286
70,-16.408414571575165,0.0009410305283778887
71,-16.357106208311954,0.0009301538694303561
72,-16.305797845048744,0.0009186481780054827
73,-16.25448948178553,0.0009070235940689202
74,-16.20318111852232,0.0008958526535100893
75,-16.151872755259106,0.0008856828920517741
76,-16.100564391995896,0.0008770198407040929
77,-16.04925602873268,0.0008702515962615703
78,-15.997947665469471,0.0008655969343489671
79,-15.94663930220626,0.0008631047339616986
80,-15.895330938943047,0.0008626019072365602
81,-15.844022575679835,0.0008637344909014227
82,-15.792714212416623,0.0008660068634726173
83,-15.741405849153413,0.0008687947752548309
84,-15.690097485890199,0.0008714482767391888
85,-15.638789122626989,0.0008733048542863442
86,-15.587480759363775,0.0008737481137656824
87,-15.536172396100564,0.0008722779423675283
88,-15.484864032837352,0.0008684850850449686
89,-15.43355566957414,0.000862121281696978
90,-15.382247306310928,0.0008530905908980242
91,-15.330938943047716,0.0008414354736781383
92,-15.279630579784506,0.0008273775545654915
93,-15.228322216521292,0.0008112502491266402
94,-15.177013853258082,0.0007935216308566024
95,-15.125705489994868,0.0007747570111547199
96,-15.074397126731657,0.0007555592886962185
97,-15.023088763468445,0.0007365713711431729
98,-14.971780400205233,0.0007183832440286986
99,-14.920472036942021,0.0007014936070249363
100,-14.869163673678809,0.0006862893578132813
101,-14.817855310415599,0.000672953346194754
102,-14.766546947152385,0.0006614858959565716
103,-14.715238583889175,0.0006516862710284593
104,-14.66393022062596,0.000643170096951187
105,-14.61262185736275,0.0006354373787097624
106,-14.561313494099538,0.0006278941082177995
107,-14.510005130836326,0.0006199520428305134
108,-14.458696767573114,0.0006110528093618276
109,-14.407388404309902,0.0006007312968568972
110,-14.35608004104669,0.000588659135840227
111,-14.304771677783478,0.0005746512727654923
112,-14.253463314520268,0.0005587045338432149
113,-14.202154951257054,0.0005409931963923687
114,-14.150846587993843,0.0005218671061045326
115,-14.09953822473063,0.00050185945149368
116,-14.04822986146742,0.0004816425786648825
117,-13.996921498204207,0.00046202436310906377
118,-13.945613134940995,0.0004438622868332268
119,-13.894304771677783,0.0004280147712475912
120,-13.842996408414571,0.0004152212177154826
121,-13.79168804515136,0.00040599983093447676
122,-13.740379681888147,0.00040055556030158267
123,-13.689071318624936,0.0003987164479459532
124,-13.637762955361723,0.00039996359395666145
125,-13.586454592098512,0.00040350993014809177
126,-13.5351462288353,0.00040839516868198904
127,-13.483837865572088,0.00041364074572257376
128,-13.432529502308876,0.0004183030838660102
129,-13.381221139045664,0.00042157111571893355
130,-13.329912775782452,0.0004227817878665518
131,-13.27860441251924,0.00042143952667944297
132,-13.22729604925603,0.00041723185473956765
133,-13.175987685992816,0.0004100114590599138
134,-13.124679322729605,0.0003997950900136182
135,-13.073370959466391,0.0003867599442432124
136,-13.022062596203181,0.00037122660206728914
137,-12.970754232939969,0.00035366022618804133
138,-12.919445869676757,0.0003346597761222045
139,-12.868137506413545,0.00031494684209276914
140,-12.816829143150333,0.0002953661487637732
141,-12.765520779887122,0.00027682640415981817
142,-12.714212416623909,0.0002602874439538856
143,-12.662904053360698,0.0002466391480694272
144,-12.611595690097484,0.00023656843659298064
145,-12.560287326834274,0.00023043405998170435
146,-12.508978963571062,0.00022812449407021132
147,-12.45767060030785,0.00022909986567445453
148,-12.406362237044638,0.00023248581599908023
149,-12.355053873781426,0.00023725613695324638
150,-12.303745510518214,0.0002424017641272221
151,-12.252437147255002,0.0002470130265510092
152,-12.201128783991791,0.00025035912273749684
153,-12.149820420728577,0.0002518731224789325
154,-12.098512057465367,0.0002511483433827804
155,-12.047203694202153,0.00024794598891193646
156,-11.995895330938943,0.00024213638189958203
157,-11.94458696767573,0.00023372671539085023
158,-11.893278604412519,0.0002228297513191403
159,-11.841970241149307,0.00020964566786895635
160,-11.790661877886095,0.00019448735166202895
161,-11.739353514622882,0.0001777645363464365
162,-11.68804515135967,0.00016000317021519825
163,-11.63673678809646,0.00014189284109568167
164,-11.585428424833248,0.00012432325253086877
165,-11.534120061570036,0.0001084953939170488
166,-11.482811698306824,9.594272824879883e-05
167,-11.431503335043612,8.834988270799402e-05
168,-11.3801949717804,8.684127673130896e-05
169,-11.328886608517188,9.111951087105415e-05
170,-11.277578245253975,9.958748707661592e-05
171,-11.226269881990763,0.00011028151619487078
172,-11.174961518727551,0.00012157529913272369
173,-11.123653155464341,0.00013231443620704395
174,-11.072344792201129,0.00014171490756589882
175,-11.021036428937917,0.00014928057727935155
176,-10.969728065674705,0.0001546910831978303
177,-10.918419702411493,0.00015779214734229963
178,-10.86711133914828,0.0001585590441601541
179,-10.815802975885068,0.00015706683127167446
180,-10.764494612621856,0.0001535207682512987
181,-10.713186249358644,0.0001482170817202542
182,-10.661877886095432,0.00014154024820100177
183,-10.610569522832222,0.0001339808924324134
184,-10.55926115956901,0.0001260813867945123
185,-10.507952796305798,0.00011841481027072237
186,-10.456644433042586,0.00011153560793652248
187,-10.405336069779374,0.00010585086138303465
188,-10.354027706516161,0.00010156052120874286
189,-10.30271934325295,9.858170081721304e-05
190,-10.251410979989737,9.653551564678642e-05
191,-10.200102616726525,9.48930511953979e-05
192,-10.148794253463315,9.310609651491226e-05
193,-10.097485890200103,9.07694336535087e-05
194,-10.04617752693689,8.781568043537218e-05
195,-9.994869163673679,8.467201638588064e-05
196,-9.943560800410467,8.246841685812117e-05
197,-9.892252437147254,8.312079115773416e-05
198,-9.840944073884042,8.886366095466336e-05
199,-9.78963571062083,0.00010123757624984218
200,-9.738327347357618,0.00012039548090687507
201,-9.687018984094406,0.0001454624236684103
202,-9.635710620831196,0.0001752341644381485
203,-9.584402257567984,0.00020853161966910452
204,-9.533093894304772,0.00024426977899221137
205,-9.48178553104156,0.0002814508797074279
206,-9.430477167778347,0.00031911708731468185
207,-9.379168804515135,0.00035637466693542893
208,-9.327860441251923,0.0003923672561819728
209,-9.276552077988711,0.00042632457552707674
210,-9.225243714725499,0.00045755811052217133
211,-9.173935351462287,0.0004855157991681066
212,-9.122626988199077,0.0005098064850491593
213,-9.071318624935865,0.0005302432050255685
214,-9.020010261672653,0.0005468757375684312
215,-8.96870189840944,0.000560031099173895
216,-8.917393535146228,0.0005703443905370663
217,-8.866085171883016,0.0005787688052528468
218,-8.814776808619804,0.0005865636315017925
219,-8.763468445356592,0.0005952253855016861
220,-8.71216008209338,0.0006063743802877648
221,-8.660851718830168,0.0006215738609901655
222,-8.609543355566958,0.0006421149595787544
223,-8.558234992303746,0.0006688098863672976
224,-8.506926629040533,0.000701881473980583
225,-8.455618265777321,0.0007409288243863278
226,-8.40430990251411,0.0007850296129199365
227,-8.353001539250897,0.0008328925317492238
228,-8.301693175987685,0.0008830038307574037
229,-8.250384812724473,0.0009337958926780807
230,-8.199076449461261,0.0009837575189092643
231,-8.147768086198049,0.0010315203165761966
232,-8.096459722934839,0.0010759432709792696
233,-8.045151359671626,0.0011161551926440632
234,-7.993842996408414,0.0011515881444407606
235,-7.942534633145202,0.0011820308257112571
236,-7.89122626988199,0.001207628096269545
237,-7.839917906618778,0.0012289066698643785
238,-7.788609543355566,0.0012467393219026777
239,-7.737301180092354,0.0012623365972221153
240,-7.685992816829142,0.001277149719712515
241,-7.63468445356593,0.0012927819611200666
242,-7.583376090302719,0.00131085040073403
243,-7.532067727039507,0.0013328034389519668
244,-7.480759363776295,0.0013597583101153418
245,-7.429451000513083,0.0013923774557584355
246,-7.378142637249871,0.0014307575927605023
247,-7.326834273986659,0.001474434671376626
248,-7.275525910723447,0.0015224319984268326
249,-7.224217547460235,0.001573378519151306
250,-7.172909184197023,0.001625652618935577
251,-7.121600820933811,0.001677535931344447
252,-7.0702924576706,0.0017273574113956895
253,-7.018984094407388,0.001773605644950999
254,-6.967675731144176,0.0018150445250556067
255,-6.916367367880964,0.0018507811596256982
256,-6.865059004617752,0.0018803222999516224
257,-6.81375064135454,0.0019036173643161734
258,-6.762442278091328,0.0019210659065366895
259,-6.711133914828116,0.001933512941065304
260,-6.659825551564904,0.0019422008747069627
261,-6.608517188301693,0.00194870837578997
262,-6.557208825038481,0.0019548375390232415
263,-6.505900461775269,0.001962465726388511
264,-6.454592098512057,0.0019733733119880665
265,-6.403283735248845,0.0019890716567027406
266,-6.351975371985633,0.0020106245262903944
267,-6.300667008722421,0.0020385225108415827
268,-6.249358645459209,0.002072635409745615
269,-6.198050282195997,0.0021122191282738276
270,-6.1467419189327845,0.0021560135897289194
271,-6.095433555669574,0.0022023864779637634
272,-6.044125192406362,0.0022495006209681443
273,-5.99281682914315,0.0022954888523057685
274,-5.941508465879938,0.0023386048820812923
275,-5.890200102616726,0.002377348693238591
276,-5.838891739353514,0.0024105733382919145
277,-5.787583376090302,0.0024375463532240673
278,-5.73627501282709,0.0024579825492133172
279,-5.6849666495638775,0.0024720582662324467
280,-5.6336582863006655,0.0024803837708491337
281,-5.582349923037455,0.002483956956682682
282,-5.531041559774243,0.002484087131877489
283,-5.479733196511031,0.002482275339639445
284,-5.428424833247819,0.0024801021671543196
285,-5.377116469984607,0.002479078717579958
286,-5.325808106721395,0.002480479140163145
287,-5.274499743458183,0.0024852518628718377
288,-5.2231913801949705,0.0024938730964832664
289,-5.1718830169317584,0.0025063494158726694
290,-5.120574653668546,0.002522174484770148
291,-5.069266290405336,0.0025404332971312124
292,-5.017957927142124,0.002559894523072588
293,-4.966649563878912,0.0025791474351663773
294,-4.9153412006157,0.002596763274418235
295,-4.864032837352488,0.002611425724083424
296,-4.812724474089276,0.002622050875948941
297,-4.7614161108260635,0.0026279060405503475
298,-4.710107747562851,0.0026286592464692046
